1000
4994
479 961
454 847
828 306
378 664
485 82
497 21
979 808
918 181
586 490
764 946
84 586
329 634
482 239
513 718
692 754
776 697
108 907
352 164
47 125
435 398
200 950
213 90
468 361
86 240
964 606
79 736
277 322
218 246
771 869
312 298
898 98
728 126
155 943
650 728
7 718
136 126
758 834
325 511
140 831
280 595
625 87
810 695
378 383
799 499
819 991
335 874
548 579
578 694
837 542
661 377
192 745
931 777
188 43
396 908
737 788
447 809
967 730
768 382
252 287
938 813
904 590
679 405
998 638
527 596
782 810
819 239
690 853
89 404
328 267
707 75
236 763
404 154
518 390
796 608
455 801
9 792
367 435
899 727
137 759
450 799
369 884
825 499
951 760
599 181
168 484
84 535
620 405
500 910
881 827
208 309
979 587
118 604
951 2
23 314
96 615
891 134
11 837
739 73
859 94
900 744
810 467
750 421
757 523
977 212
25 994
244 532
626 165
408 860
820 107
55 961
322 636
985 564
764 730
308 486
427 148
699 280
340 227
12 978
198 920
645 315
585 460
906 48
437 208
655 99
384 162
754 185
335 225
494 880
375 592
332 698
934 241
654 869
797 94
153 804
616 846
339 361
552 315
726 577
13 120
856 103
758 613
1 535
735 632
376 763
988 195
331 572
409 708
364 676
150 803
127 658
737 643
816 288
521 334
896 985
886 511
854 481
448 4
214 857
732 35
327 274
112 903
395 242
609 311
664 12
38 828
166 129
502 55
290 734
481 202
754 55
251 33
77 605
722 411
402 708
789 577
687 499
414 897
964 893
269 319
572 25
143 747
971 753
88 646
36 26
465 553
237 925
824 96
929 706
454 558
582 643
619 877
847 872
41 479
821 768
159 292
525 636
279 31
754 556
224 617
175 848
326 416
956 793
402 918
582 925
736 451
109 995
217 85
711 716
479 453
317 639
645 754
38 188
707 639
66 427
949 550
364 222
27 597
810 578
701 867
749 312
964 861
459 392
214 286
359 905
868 543
327 554
538 433
414 93
506 297
935 846
657 487
573 425
488 43
72 484
661 748
410 480
174 701
186 421
491 528
440 371
549 289
754 502
254 165
458 504
224 874
821 611
747 19
819 192
175 632
365 521
875 99
541 22
642 562
236 523
751 712
553 853
750 736
790 947
909 561
549 376
864 102
137 304
377 100
370 871
852 226
761 210
600 263
462 610
503 526
784 171
987 972
174 660
13 564
640 476
131 54
496 848
768 638
100 545
332 826
279 39
390 316
33 100
265 681
831 589
387 924
328 756
617 8
957 132
400 74
973 46
644 147
592 237
215 283
184 483
58 502
83 291
387 394
585 535
118 36
844 335
211 319
985 809
638 978
799 689
541 529
749 377
520 187
764 495
233 903
770 767
575 13
444 946
109 229
165 297
847 623
458 291
818 144
655 835
77 953
627 114
242 868
727 480
761 622
865 103
525 928
3 466
343 97
166 793
842 298
490 757
30 965
275 393
381 532
955 528
573 656
664 863
166 33
764 537
358 78
246 608
414 44
66 390
164 353
335 930
371 519
684 697
152 889
765 489
174 105
401 740
329 638
273 691
331 92
971 545
993 392
150 181
786 790
402 721
751 162
215 31
520 254
893 40
197 489
791 998
211 117
251 231
700 747
876 288
295 456
843 999
419 984
229 269
859 184
20 103
620 253
28 137
63 134
152 132
321 230
810 201
104 942
308 179
575 700
769 636
424 315
996 24
670 662
156 24
183 872
970 949
863 732
981 745
68 706
459 553
444 129
75 708
964 40
677 303
501 9
497 467
585 203
488 911
102 550
244 187
436 609
986 995
613 814
784 129
231 678
836 254
290 741
717 613
367 670
123 391
251 886
134 398
296 456
685 161
248 235
919 834
124 967
178 637
207 145
379 882
252 275
269 351
339 742
440 391
169 643
356 631
413 649
409 976
907 985
703 829
448 396
359 300
667 334
628 215
271 749
629 867
904 694
58 291
151 674
567 959
795 34
294 111
397 848
384 320
640 801
43 752
547 769
63 30
29 35
644 632
692 935
791 189
536 103
487 294
552 885
755 978
888 286
694 334
180 138
362 543
260 987
827 138
758 850
287 785
570 572
471 959
42 918
501 818
471 608
914 19
567 16
826 99
714 398
84 769
376 685
896 265
512 713
695 281
614 869
444 784
213 927
823 420
414 766
164 224
65 70
357 116
166 253
386 831
385 823
368 634
996 49
132 522
895 762
909 196
951 222
774 736
235 255
514 885
449 47
600 843
684 631
192 946
363 336
431 19
194 716
705 539
286 9
715 248
160 943
83 492
386 913
998 683
333 511
78 759
850 298
393 539
204 201
500 611
551 616
816 647
548 551
248 957
790 813
247 787
477 581
654 330
277 18
115 608
344 256
29 830
248 176
143 482
749 663
51 519
451 388
692 614
38 484
653 901
936 351
180 850
957 643
570 603
501 678
446 616
682 947
170 274
664 20
361 895
424 771
127 183
168 835
390 842
327 987
934 208
128 112
657 508
691 553
376 972
586 91
96 823
119 545
556 595
333 834
794 412
188 773
142 183
330 544
804 89
71 276
48 955
986 930
419 154
644 833
677 346
362 634
459 283
900 420
272 505
308 374
457 498
523 412
344 766
766 343
985 312
341 172
807 163
417 337
650 392
91 626
733 617
174 944
84 771
263 466
600 579
219 660
464 763
483 890
962 425
345 526
635 762
908 940
49 522
788 753
836 531
263 224
524 476
475 371
184 316
564 747
187 752
485 353
647 623
606 335
592 653
575 19
233 479
722 253
738 974
729 338
981 945
864 796
113 182
986 197
546 838
474 380
735 82
871 905
971 245
419 574
677 432
838 798
789 22
250 434
817 884
290 334
349 111
579 384
390 809
332 807
835 940
594 829
603 465
695 702
287 811
477 718
438 199
722 20
663 226
896 253
724 926
58 648
875 199
146 591
791 487
923 719
42 223
504 961
677 654
82 44
51 722
78 34
271 144
967 598
431 528
435 223
455 27
84 175
332 142
394 767
135 484
769 682
432 647
807 924
844 453
462 890
311 250
912 197
780 418
342 626
220 953
525 160
468 609
900 164
383 522
782 62
59 646
325 977
49 725
284 353
878 111
445 193
790 517
996 863
72 421
396 194
478 663
189 587
220 90
280 767
7 567
672 112
968 778
772 242
490 293
541 210
942 87
383 873
326 784
816 943
687 442
92 994
358 716
39 813
252 362
630 830
144 969
637 561
170 187
179 976
117 641
981 323
529 148
408 696
620 910
573 972
105 785
346 181
72 263
328 908
887 433
256 665
620 949
287 167
659 945
845 759
977 708
472 587
673 738
707 792
444 498
496 206
685 199
834 32
532 43
378 611
712 766
187 861
127 832
432 446
711 268
323 48
986 278
855 577
701 222
770 372
414 869
516 796
366 62
50 970
248 662
37 418
776 940
79 443
225 451
970 316
668 186
169 219
76 534
378 760
91 338
302 322
153 790
678 850
28 568
75 171
97 315
152 970
929 129
141 531
968 853
811 240
465 615
712 304
449 577
284 432
190 26
791 446
693 932
169 722
435 635
933 753
949 890
333 528
194 853
56 991
27 298
216 803
850 901
988 29
362 792
699 420
538 165
804 110
657 724
414 470
475 173
333 726
130 313
966 829
29 803
380 947
478 676
422 670
812 518
210 355
164 372
356 709
401 641
386 727
964 884
174 755
89 976
657 846
93 928
407 772
884 504
289 508
373 752
648 480
169 829
856 477
720 752
408 557
948 809
210 822
381 848
900 291
629 762
294 940
269 373
203 53
159 928
474 189
964 484
449 308
766 624
551 278
427 883
871 481
650 36
41 691
493 388
574 32
538 794
789 133
902 675
117 530
933 316
956 925
993 604
458 352
659 890
212 745
584 426
76 382
377 839
758 851
47 249
68 249
891 125
642 468
131 647
325 888
474 848
724 64
1 587
807 373
327 936
500 734
717 177
257 869
344 757
231 742
272 265
696 441
190 421
926 773
340 936
164 773
665 565
220 963
257 111
608 622
242 444
637 405
797 6
295 867
765 446
825 628
669 324
36 70
957 980
89 337
401 703
701 806
908 399
251 52
563 687
915 249
828 349
66 370
231 16
1000 925
681 796
599 723
989 824
753 355
782 511
242 430
544 868
113 232
448 729
485 318
787 26
77 467
845 292
413 940
812 867
69 158
776 388
655 399
533 492
780 129
909 13
443 565
954 556
234 577
47 14
65 845
819 634
622 762
365 921
962 399
614 847
272 971
575 365
673 165
372 846
735 198
645 85
350 476
476 222
22 838
714 760
198 70
630 958
558 778
500 883
881 792
493 813
439 264
306 759
491 958
669 801
856 167
551 922
653 721
701 839
93 690
669 125
977 13
7 350
844 461
772 300
768 877
805 551
756 451
156 953
153 208
272 851
642 651
717 880
693 728
470 699
440 360
272 180
537 181
656 882
898 192
169 863
896 1000
478 419
437 962
866 230
833 93
852 567
386 878
898 498
520 135
68 620
825 572
513 104
975 56
580 744
220 889
31 992
666 593
408 247
352 568
772 347
71 382
406 892
1 585
519 809
823 126
262 827
826 172
660 639
187 995
725 192
751 618
982 57
761 383
527 788
393 202
155 261
179 116
117 622
31 598
801 857
952 487
800 838
628 381
994 67
547 686
902 510
919 567
571 373
979 344
599 462
266 399
234 116
161 232
155 506
592 133
12 19
955 641
934 114
139 873
301 134
253 411
368 743
862 3
875 556
876 57
980 245
774 26
491 564
72 831
738 595
858 426
716 147
346 395
527 209
209 734
856 116
599 859
609 270
659 797
198 445
415 604
664 463
897 25
445 623
956 638
279 826
602 202
706 895
21 9
530 679
720 759
568 860
169 701
143 348
1 975
332 277
785 139
824 314
312 235
525 571
327 911
811 798
153 917
711 720
965 840
525 938
818 713
891 740
305 698
939 674
51 963
82 615
242 116
736 894
699 757
448 646
109 492
459 319
970 966
503 194
897 44
469 374
140 438
660 797
481 622
465 376
897 862
634 840
333 51
667 588
560 177
730 402
780 471
335 425
670 814
72 606
993 617
385 598
242 246
888 706
164 999
2 612
854 814
356 345
980 270
518 837
346 240
81 917
722 806
990 253
42 594
415 823
570 920
718 608
119 521
305 69
576 167
260 278
247 53
437 616
570 39
672 636
300 534
635 634
115 539
817 217
793 52
677 130
533 437
28 340
377 534
378 56
841 465
402 223
776 736
668 540
776 688
824 540
580 680
748 925
897 299
108 467
244 118
797 877
864 543
20 762
938 820
276 984
679 255
537 781
541 827
349 922
485 261
887 808
346 378
664 702
482 348
900 805
167 564
37 705
934 680
824 746
337 24
71 895
272 723
45 85
863 873
109 67
660 545
500 960
619 494
881 955
673 17
79 601
481 298
195 70
214 359
779 912
455 270
339 239
295 15
217 615
98 100
758 803
100 641
816 531
325 286
919 245
666 757
919 120
328 650
440 249
609 594
681 173
582 24
170 23
630 718
771 656
189 472
383 205
619 87
457 47
579 616
580 466
257 598
855 167
86 455
124 800
625 602
435 743
650 928
382 622
621 940
406 204
369 80
731 276
737 782
244 566
729 832
401 659
457 881
575 510
404 76
14 957
133 205
602 431
287 347
83 304
489 111
749 679
289 304
720 95
875 203
469 797
384 274
488 651
77 505
216 76
407 765
918 239
939 787
51 719
503 878
600 354
868 537
931 756
86 491
912 817
415 566
282 195
975 362
493 453
119 814
698 779
233 893
751 399
233 380
933 32
887 557
318 278
168 987
517 847
739 568
748 62
91 183
495 542
704 681
619 963
296 892
702 515
74 937
176 360
519 591
890 439
436 675
951 970
331 992
696 18
154 61
483 822
440 588
45 606
418 180
88 96
583 805
84 88
485 604
283 446
900 566
495 741
775 596
568 160
60 847
675 148
467 641
375 76
650 736
59 845
326 24
295 639
380 399
731 116
714 905
271 148
552 376
248 886
216 519
552 303
828 322
973 27
576 398
61 683
627 502
920 617
568 232
194 464
170 307
88 183
88 225
831 585
732 577
503 232
447 867
902 431
963 927
774 302
435 220
356 378
124 657
379 688
534 210
888 103
864 250
65 941
166 265
493 697
509 787
367 694
141 243
666 735
389 314
79 358
856 467
108 238
58 520
732 760
152 348
177 865
75 829
753 537
33 741
52 933
672 394
790 616
197 624
375 793
776 531
932 304
931 665
727 962
963 173
750 186
29 849
640 522
957 120
49 701
941 502
204 210
479 64
286 324
860 304
897 606
299 872
52 276
664 469
793 104
237 550
725 742
348 270
731 910
401 753
323 258
271 173
381 770
954 420
204 719
450 879
656 601
548 571
37 94
730 983
260 442
941 358
608 355
709 832
331 70
549 920
177 350
416 423
193 992
33 90
130 415
547 757
563 626
934 34
764 212
268 866
696 278
855 955
367 620
382 945
897 553
923 842
761 116
855 761
758 991
677 846
693 562
100 121
644 746
750 808
772 498
7 892
599 877
481 426
149 517
9 334
732 743
126 932
366 705
707 469
750 109
449 983
973 262
260 373
709 794
602 639
140 716
971 121
68 101
417 867
856 741
407 766
462 239
611 877
875 526
692 947
525 557
739 751
802 443
852 597
232 388
621 649
911 54
180 945
101 829
32 355
119 700
633 13
898 785
86 942
27 316
367 201
471 255
225 319
93 451
410 279
17 97
689 573
720 773
913 321
868 361
24 510
635 734
477 781
340 938
841 470
132 827
484 243
734 223
318 872
614 65
279 924
605 839
559 618
461 601
286 564
56 237
147 388
555 905
546 180
15 173
159 274
585 680
229 307
343 783
988 432
188 671
583 820
17 336
936 79
931 872
393 857
698 763
930 618
50 635
307 172
800 246
494 965
934 689
686 185
385 911
473 389
887 930
677 557
656 452
541 792
866 338
878 903
268 989
493 844
390 864
532 351
520 589
514 604
504 452
837 700
513 719
83 241
946 16
576 985
216 536
105 154
422 290
710 284
233 352
433 551
989 23
633 721
150 134
779 460
572 649
726 561
474 763
941 672
195 506
37 591
951 404
179 510
229 420
812 732
548 459
902 747
390 762
554 73
372 738
986 514
664 883
160 230
472 394
896 798
301 830
802 452
633 431
944 927
824 911
551 428
406 747
487 972
11 144
939 175
693 453
640 837
51 329
150 317
98 978
998 173
540 384
916 144
920 531
488 343
645 680
699 142
572 158
602 24
716 974
48 173
119 723
678 511
364 918
807 340
927 76
772 676
105 921
610 971
791 866
597 16
344 109
254 297
703 524
757 40
780 555
896 653
308 364
758 245
435 966
168 386
259 87
218 456
260 70
236 844
506 163
739 338
357 110
482 822
833 752
463 138
667 718
150 74
102 456
495 859
440 201
970 418
563 118
571 623
154 801
617 598
906 681
251 222
258 923
314 182
944 550
898 921
982 111
764 522
454 421
704 612
356 507
219 578
112 752
826 604
520 729
197 860
844 162
356 882
800 234
301 918
549 372
803 180
898 895
435 830
38 712
90 584
108 561
365 578
896 2
548 821
899 488
21 529
717 209
494 890
678 953
795 315
821 574
317 721
494 201
474 363
82 551
699 932
207 497
620 467
277 23
204 541
449 886
548 376
788 239
35 634
776 392
539 125
179 702
5 499
733 243
754 623
652 892
552 835
341 932
476 281
123 732
876 885
143 806
738 319
201 477
89 597
389 479
688 618
738 34
35 264
691 587
280 615
122 140
540 624
864 612
183 85
216 578
300 226
330 991
430 212
906 406
267 727
937 542
374 633
295 980
406 983
489 299
692 373
684 25
28 964
38 472
136 441
96 616
28 912
474 345
106 888
494 223
570 315
629 850
708 148
533 924
160 778
185 882
841 269
481 270
729 159
668 928
340 593
112 535
130 82
246 94
695 545
15 439
75 512
737 238
146 883
273 757
471 398
5 655
585 466
837 719
799 606
282 783
299 783
130 433
189 466
549 363
981 983
902 950
221 608
817 274
575 129
447 760
267 673
692 162
854 253
447 222
488 45
499 882
791 342
715 580
50 652
329 110
902 486
9 542
175 974
628 585
505 905
440 550
214 371
196 467
42 561
220 792
395 123
929 223
424 380
914 814
86 639
45 338
858 19
496 532
804 238
170 191
42 228
774 457
789 732
614 571
646 307
791 452
359 742
466 165
71 748
289 733
30 20
82 656
408 273
228 90
871 543
755 812
558 885
275 239
570 280
417 630
450 236
127 938
495 966
78 874
12 222
154 721
681 296
250 146
909 334
213 522
552 82
419 209
454 480
583 341
195 756
339 782
221 840
661 910
886 643
228 803
560 742
295 946
556 107
707 998
891 201
14 94
876 488
907 581
589 392
495 905
819 550
606 363
139 515
61 984
132 102
54 947
112 853
343 601
624 994
214 15
553 318
22 426
490 163
116 46
410 155
554 728
241 551
37 838
252 953
619 811
982 752
481 574
733 861
643 806
579 687
373 587
236 673
858 864
317 511
724 992
619 921
869 67
728 815
325 491
22 675
926 566
435 430
879 54
293 278
92 736
423 348
673 70
130 83
301 265
919 742
208 773
516 324
333 542
328 277
777 420
898 116
284 53
740 103
193 292
345 665
836 353
642 336
888 607
295 839
646 685
684 935
876 666
648 64
406 393
975 919
856 588
763 412
703 123
693 626
1 461
5 161
705 270
422 978
725 784
416 723
614 848
952 185
407 845
328 935
479 813
284 421
496 866
228 985
935 162
42 286
4 399
645 142
302 112
1000 10
793 522
836 636
589 508
793 638
722 529
474 307
800 768
703 901
208 480
139 148
354 813
586 846
463 201
397 160
536 949
523 313
765 687
344 506
88 288
93 182
50 958
22 120
290 456
37 901
931 879
170 504
628 372
966 901
677 808
952 746
36 165
856 434
703 891
911 425
12 781
219 670
474 727
210 94
63 955
728 648
119 371
955 965
58 728
642 746
128 843
422 576
149 283
912 770
28 632
750 691
449 755
733 162
712 291
652 238
525 805
979 773
161 843
208 413
306 569
322 882
532 690
982 283
423 235
323 310
493 930
998 222
772 969
707 842
726 984
825 472
688 392
485 744
430 10
981 123
31 603
151 433
601 297
473 569
251 368
941 813
88 866
952 95
37 87
263 193
755 608
455 106
876 554
861 682
191 165
366 918
149 649
47 550
300 868
879 79
510 529
258 510
47 478
786 766
686 289
174 117
363 493
353 689
860 3
592 609
688 445
560 768
856 991
332 107
761 731
11 222
290 854
410 11
735 387
537 405
546 722
643 529
491 119
691 913
889 670
489 420
684 928
458 836
71 925
255 675
328 603
815 860
395 75
127 879
455 181
339 768
987 147
143 129
630 708
782 594
818 997
379 665
259 915
822 515
178 223
930 438
758 347
135 230
899 64
704 246
785 476
975 742
631 111
642 358
448 354
73 313
774 241
305 441
151 767
176 296
904 806
521 270
295 2
486 694
351 595
231 543
275 723
15 216
161 535
929 360
344 142
660 889
619 929
400 892
657 43
765 680
487 773
768 745
178 275
368 10
698 292
567 694
851 574
471 12
308 726
513 760
698 309
68 171
170 649
457 106
689 502
464 593
660 316
349 206
822 561
478 519
417 789
621 690
357 747
244 441
17 589
280 318
654 141
268 267
282 589
422 721
669 515
788 281
203 309
584 881
396 938
211 432
548 34
696 145
178 742
118 135
849 652
710 342
496 332
644 43
139 588
76 542
500 329
450 887
371 456
907 635
775 181
27 641
200 889
879 451
443 861
56 311
740 511
786 186
393 634
432 631
131 887
221 873
301 641
654 243
815 932
794 313
733 922
69 80
303 470
154 923
360 607
666 658
875 313
127 680
189 917
731 990
168 408
934 805
334 581
730 963
133 588
275 700
887 142
900 646
633 741
582 591
331 644
215 636
343 756
696 307
410 111
393 264
668 137
383 957
855 121
908 733
159 783
299 759
194 79
115 476
751 767
271 2
377 311
320 508
57 43
134 683
748 591
920 466
131 553
989 917
357 945
953 536
703 22
700 748
328 572
396 376
211 261
128 387
939 646
522 822
417 101
650 80
503 163
88 879
396 671
775 545
835 183
305 573
362 713
160 861
520 666
280 97
219 958
106 743
71 780
310 223
269 671
689 557
509 996
352 266
200 154
453 961
906 718
637 238
267 836
709 874
462 2
512 138
363 91
353 746
326 761
366 822
875 777
897 206
856 542
801 814
916 521
284 685
155 777
687 185
108 949
613 574
899 631
917 135
128 682
81 307
266 943
349 756
282 744
344 335
494 708
469 436
163 696
407 302
634 434
775 498
473 573
14 960
780 714
584 850
82 504
494 781
483 550
501 944
56 798
429 889
390 62
627 947
363 145
253 857
621 384
358 183
57 835
536 94
654 763
730 747
260 514
524 550
247 651
690 203
252 983
892 281
66 106
737 745
871 700
514 589
554 351
408 443
738 924
367 851
522 276
530 734
577 94
256 646
817 624
56 2
462 857
256 336
518 852
413 558
985 761
818 337
228 726
632 961
101 796
389 936
1 338
114 862
580 972
429 539
822 528
365 237
686 658
539 607
331 432
56 966
937 612
468 611
25 141
105 264
775 132
7 383
5 562
498 796
900 924
496 691
387 358
65 428
558 230
35 905
146 411
638 713
532 18
269 307
340 321
314 142
635 24
692 517
186 464
904 171
544 857
537 588
326 528
260 23
954 274
317 120
305 671
692 442
72 967
128 55
935 795
485 208
1 358
301 534
33 990
954 441
805 759
370 745
592 298
1000 411
178 115
310 830
45 336
300 948
530 740
263 908
314 526
771 197
541 270
513 755
571 940
184 705
83 8
703 958
300 544
960 643
151 926
865 510
108 325
661 498
445 941
50 662
729 968
419 262
116 138
558 872
693 73
711 188
799 595
448 525
968 940
935 118
968 289
400 316
548 720
444 643
401 144
161 845
184 990
357 262
616 428
123 990
499 992
506 161
357 695
737 264
819 814
81 728
779 34
939 195
93 338
837 10
100 427
811 976
720 307
540 995
117 431
386 183
563 559
72 232
152 104
84 188
994 882
975 681
204 978
812 978
751 697
410 322
430 310
831 557
86 14
21 637
786 710
501 463
132 591
228 892
355 528
246 588
799 490
169 611
279 671
794 309
127 304
118 217
212 809
775 653
385 441
487 490
579 208
54 80
352 802
457 839
450 853
807 189
284 479
212 76
357 226
886 463
427 138
960 683
463 61
273 943
644 44
215 572
789 216
2 22
28 73
524 324
445 790
102 997
59 53
477 574
514 846
415 399
736 412
988 206
849 265
389 126
664 46
862 315
236 767
599 721
190 912
467 867
610 670
879 479
416 960
463 701
459 442
468 620
449 110
700 250
152 511
560 201
51 784
717 539
920 438
52 901
122 136
318 559
937 781
382 840
855 602
963 838
115 933
539 574
732 348
13 167
318 947
340 185
740 781
28 532
921 16
6 850
603 623
374 927
423 742
541 9
988 446
124 421
368 945
701 590
517 617
256 472
246 708
471 611
755 594
443 112
18 601
670 890
303 697
701 324
340 399
937 125
486 834
113 263
988 727
198 380
464 85
471 803
98 245
514 182
204 240
288 502
645 631
633 409
236 190
795 632
252 959
979 236
151 671
49 423
368 144
529 591
149 55
575 695
69 452
475 969
410 203
818 146
895 581
568 943
53 302
993 319
667 2
859 348
821 785
394 671
808 615
113 559
400 15
460 885
652 286
354 44
220 873
774 559
104 129
437 816
29 581
234 6
909 605
563 603
198 770
139 895
177 984
826 565
878 394
207 504
370 360
124 465
101 100
98 323
234 218
291 872
113 553
966 796
108 106
29 702
81 191
422 909
381 767
176 561
86 242
533 674
889 255
166 148
219 235
981 405
41 962
329 6
800 704
941 232
354 95
65 974
692 354
136 193
106 196
633 942
935 783
982 820
48 643
303 159
475 703
105 910
457 218
859 61
931 403
817 932
621 273
192 235
625 991
407 685
938 95
308 749
948 298
296 238
124 59
724 136
874 97
755 16
909 854
465 499
880 316
492 995
931 164
51 24
282 912
252 110
686 135
267 628
546 462
176 192
69 232
215 23
739 844
83 658
142 304
221 641
473 993
739 516
941 114
26 682
913 556
14 365
619 694
714 659
132 104
509 131
653 594
100 889
558 297
128 313
811 915
669 904
614 345
320 99
939 562
211 802
812 347
357 423
521 483
750 636
277 34
483 706
726 418
676 519
403 936
112 162
471 469
549 717
462 742
659 6
35 94
917 70
768 889
771 118
221 125
533 43
973 880
695 360
156 830
718 62
710 879
971 205
789 360
611 543
710 480
41 244
478 456
650 288
473 25
699 199
237 883
657 603
